"x","year","gfn2gdp","efn2gdp","fcd2g_dweo","grossdebt2gdpweo","externdebt2gdp","credit2privat","stdebt2extdebt","ca2gdp","debtserv2res","int_exp2rev","inter_extdeb2gdp","debtserv2expor","crisis","country_1","country_2","country_3","country_4","country_5","country_6","country_7","country_8","country_9","country_10","country_11","country_12","country_13","country_14","country_15","country_16","country_17","country_18","country_19","country_20","country_21","country_22","country_23","country_24","country_25","country_26","country_27","country_28","country_29","country_30","country_31","country_32","country_33","country_34","country_35","country_36","country_37","country_38","country_39","country_40","country_41","country_42","country_43","country_44","country_45","country_46","country_47","country_48","country_49","country_50","country_51","country_52","country_53","country_54","country_55","country_56","country_57","country_58","country_59","country_60","country_61","country_62","country_63","country_64","country_65","country_66","country_67","country_68","country_69","country_70","country_71","country_72","country_73","country_74","country_75","country_76","country_77","country_78","country_79","country_80","country_81","country_82","country_83","country_84","country_85","country_86","country_87","country_88","country_89","country_90","country_91","country_92","country_93","country_94","country_95","country_96","country_97","country_98","country_99","country_100","country_101","country_102","country_103","country_104","country_105","country_106","country_107","country_108","country_109","country_110","country_111","country_112","country_113","country_114","country_115","country_116","gfn2gdp_growth","efn2gdp_growth","fcd2g_dweo_growth","grossdebt2gdpweo_growth","externdebt2gdp_growth","credit2privat_growth","stdebt2extdebt_growth","ca2gdp_growth","debtserv2res_growth","int_exp2rev_growth","inter_extdeb2gdp_growth","debtserv2expor_growth"
1059,1998,0.207120348425472,9.96153479356032,44.7149914828214,0.0978136374973334,191.20962700477,175.949996948242,0.000310375273693353,-4.35795116424561,147.546363067627,6.42506021787139,5.97470982321377,39.805103302002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557786696866719,0.0539142770292174,-0.0100472962844174,-0.143077488416638,0.102310133415398,0.0839365486287018,-0.0454545454545455,0.739829814598465,0.073423104192708,-0.108362358528569,0.0994236635789358,0.00266842216879404
1060,1999,-0.054131346590379,10.4711293196067,44.2611670060591,0.0814820212813524,208.956612953773,175.675003051758,0.000295595498755574,1.48494160175323,157.638666788737,5.64421086100971,6.51501794930162,39.9110374450684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26135214140902,0.051156226084337,-0.0101492689971013,-0.166966658574846,0.0928142909277263,-0.00156290935637393,-0.0476190476190476,-1.34074305695215,0.0684008979366324,-0.121531834781833,0.0904325301269973,0.00266132064179514
1061,2000,-0.31538304160623,10.980723845653,43.8073425292969,0.0651504050653715,226.703598902776,166.824996948242,0.000280815723817796,6.43805360794067,167.730970509847,4.86336150414803,7.05532607538947,40.0169715881348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82625523788992,0.0486666252027057,-0.010253332830111,-0.200432143915391,0.0849314395851588,-0.0503771507031551,-0.0499999999999999,3.33556013269439,0.0640217525731515,-0.138345178110867,0.0829327148892605,0.00265425681334919
1062,2001,-0.576634736622081,11.4903183716994,43.3535180525346,0.0488187888493905,244.450584851779,159.100006103516,0.000266035948880017,4.39639329910278,177.823274230957,4.08251214728636,7.59563420147731,40.1229057312012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828363166533334,0.0464080996124945,-0.0103595527726601,-0.250675589807829,0.0782827711377172,-0.0463059552587509,-0.0526315789473686,-0.317123844125764,0.0601695899715642,-0.160557539511648,0.0765815952819757,0.00264723038406567
1063,2002,-0.837886431637933,11.9999128977458,42.8996935757724,0.0324871726334095,262.197570800781,156.550003051758,0.000251256173942238,6.13524198532104,187.915577952067,3.30166279042468,8.13594232756516,40.2288398742676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453062707505726,0.0443499048121672,-0.0104679965351905,-0.334535464744224,0.0725994824670333,-0.016027674129055,-0.0555555555555557,0.395517090468936,0.0567546839116355,-0.191266878992804,0.0711340372319089,0.00264024105771643
1064,2003,-1.09913812665378,12.5095074237921,42.4458690990101,0.0350956581532955,210.83251953125,153.125,0.000236476399004459,7.89297008514404,198.007881673177,2.52081343356301,8.67625045365301,40.334774017334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311798455197736,0.0424665187479893,-0.0105787346933067,0.0802927835339993,-0.195902086783857,-0.0218780133183738,-0.0588235294117645,0.286496947313321,0.0537065837281694,-0.236501849651714,0.0664100241046748,0.00263328854119327
1065,2004,-1.36038982166964,13.0191019498385,41.9920446222479,0.0159150902181864,230.260528564453,155.125,0.000221696624066681,10.7871723175049,208.100185394287,1.73996407670133,9.21655857974085,40.4407081604004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237687774339342,0.0407365780907689,-0.0106918408409463,-0.546522531400599,0.0921490151348472,0.0130612244897959,-0.0625,0.366681008687495,0.0509692020127155,-0.309760867847326,0.0622743809637671,0.00262637254446707
1066,2005,-1.62164151668549,13.5286964758849,41.5382201454856,0.0151866171509027,253.923751831055,159.274993896484,0.000206916849128902,9.9492244720459,218.192489115397,0.959114719839658,9.7568667058287,40.5466423034668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192041788944886,0.0391420643305342,-0.0108073917534801,-0.0457724748836922,0.10276717166476,0.0267525795099719,-0.0666666666666667,-0.0776800277955331,0.0484973317154338,-0.44877326337796,0.058623630654886,0.00261949278054763
1067,2006,-0.988841831684113,14.0382910019312,41.0843956687234,0.0141630517318845,258.186065673828,164.699996948242,0.000192137074191123,11.8819217681885,228.284792836507,0.178265362977982,10.2971748319165,40.6525764465332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390221684934885,0.0376676738187396,-0.0109254675615073,-0.0673991718397553,0.0167858020844356,0.0340606075005321,-0.0714285714285715,0.194256075091363,0.0462541298374961,-0.814135515501437,0.0553772171310971,0.00261264896544455
1068,2007,-3.72844409942627,14.5478855279776,40.6305711919611,0.011607394553721,281.555694580078,165.899993896484,0.000177357299253345,12.6937980651855,238.377096557617,0.286762148141861,10.8374829580044,40.7585105895996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77051615330259,0.0363003250165037,-0.0110461519361653,-0.180445374806485,0.090514679191763,0.00728595610490079,-0.0769230769230768,0.068328702446999,0.044209268588197,0.608625160555056,0.0524714919293336,0.00260584081812709
1069,2008,-7.49052572250366,15.0574800540239,40.1767467151989,0.0105709144845605,355.227294921875,177.725006103516,0.000162577524315566,13.0214748382568,248.469400278727,0.223149746656418,11.3777910840922,40.864444732666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00902186616028,0.0350287693057758,-0.011169532286862,-0.0892948080952586,0.261659066962482,0.0712779544429014,-0.0833333333333335,0.0258139267214268,0.0423375561950041,-0.221829840157196,0.0498554994902005,0.00259906806048593
1070,2009,0.0732203722000122,15.5670745800703,39.7229222384366,0.00863842107355595,313.152954101562,183.350006103516,0.000147797749377787,14.9815397262573,258.561703999837,0.237753823399544,11.9180992101801,40.9703788757324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0097750645165,0.0338432808290641,-0.0112956999724064,-0.18281232090441,-0.118443434448262,0.0316500200130743,-0.0909090909090908,0.150525567368287,0.0406178938323543,0.0654451863017873,0.0474879633572525,0.00259233041729612
1071,2010,-1.56198346614838,16.0766691061167,39.2690977616744,0.00678019225597382,333.013092041016,182.175003051758,0.000133017974440008,9.88407421112061,268.654007720947,0.200887188315392,12.4584073362679,41.0763130187988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.3326348831113,0.0327354072484991,-0.0114247505266146,-0.215112090711874,0.0634199284385868,-0.00640852474853171,-0.1,-0.340249774607791,0.0390324768323631,-0.155062217536658,0.045335092161872,0.00258562761617886
1072,2011,-4.22900819778442,16.586263632163,38.8152732849121,0.00633327569812536,384.728240966797,203.899993896484,0.00011823819950223,7.00129985809326,278.746311442057,0.152688473463058,12.9987154623558,41.1822471618652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70746028331052,0.031697767907189,-0.0115567838995571,-0.0659150273290097,0.155294642047922,0.119253412821705,-0.111111111111111,-0.291658509583419,0.0375661759402932,-0.239929262072509,0.0433689565210269,0.00257895938756536
1073,2012,-3.80918288230896,17.0958581582094,38.3614488081499,0.00581566663458943,395.431427001953,227.149993896484,0.000103458424564451,5.55857086181641,288.838615163167,0.131441131234169,13.5390235884436,41.2881813049316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992727599098555,0.0307238891981789,-0.011691904715731,-0.0817284906275499,0.0278201205304291,0.114026486983631,-0.125,-0.206065877125533,0.0362060529838004,-0.139154853978091,0.0415662707328717,0.00257232546466035
1074,2013,-3.18230819702148,17.6054526842557,37.9076243313876,0.00552266789600253,392.111236572266,226.975006103516,8.86786496266722e-05,1.57847440242767,298.930918884277,0.129696905612946,14.0793317145315,41.394115447998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164569332756082,0.0298080693774154,-0.011830222550558,-0.0503809377319282,-0.00839637470107069,-0.000770362305395844,-0.142857142857143,-0.716028734423318,0.0349409780801253,-0.0132700137684909,0.0399074661889971,0.00256572558340684
1075,2014,-1.01975858211517,18.1150472103021,37.4537998546254,0.00526117626577616,420.883972167969,244.875,7.38988746888936e-05,1.51881003379822,309.023222605387,0.12607304751873,14.6196398406193,41.5000495910645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679553795867532,0.0289452668548582,-0.0119718522267428,-0.0473487877870855,0.0733790131780636,0.0788632819259438,-0.166666666666666,-0.0377987558985389,0.0337613243848387,-0.0279409757471784,0.0383759781389472,0.00255915948245078
1076,2015,-3.22367262840271,18.6246417363485,36.9999753778631,0.000663715356495231,446.448608398438,269.725006103516,5.91190997511148e-05,1.39182722568512,319.115526326497,0.0679230615496635,15.1599479667072,41.6059837341309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16121157001317,0.0281310073404917,-0.0121169141321775,-0.873846584306121,0.0607403415691636,0.101480372040901,-0.2,-0.0836067745717622,0.0326587226552795,-0.46124042460723,0.0369576906119569,0.00255262690310643
1077,2016,-0.599615097045898,19.1342362623948,36.5461509011009,0.000625448243226856,420.232238769531,274.600006103516,4.43393248133361e-05,3.31741261482239,329.207830047607,0.0171777401119471,15.700256092795,41.7119178771973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.813996281209547,0.0273613062339781,-0.0122655345612411,-0.0576559106157284,-0.058722032358782,0.0180739638138299,-0.25,1.38349455564746,0.0316258623868533,-0.747100031711805,0.0356405000382862,0.00254612758932327
1078,2017,0.766567083505484,19.6438307884412,36.0923264243386,0.000602239626459777,425.400329589844,271.924987792969,2.95595498755574e-05,3.96120619773865,339.300133768717,0.0133773675188422,16.2405642188829,41.8178520202637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2784319262175,0.026632603416102,-0.0124178460815303,-0.0371071739642902,0.0122981778728948,-0.00974150856186973,-0.333333333333333,0.194064971007753,0.0306563295279172,-0.22123821692131,0.0344139689756908,0.00253966128765115
1079,1990,2.13274926405687,20.1534253144876,35.6385019475764,0.140595411474351,67.2500305175781,253.515349461482,1.47797749377787e-05,-1.93965351581573,349.392437489828,3.13730811001733,16.7808723449707,41.9237861633301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,1991,3.49893144460825,20.6630198405339,35.1846774708141,0.280588583322242,58.367057800293,235.105711129995,0,1.10180151462555,359.484741210938,6.26123885251582,4.86062288284302,42.0297203063965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640573274869012,0.0252857525752723,-0.012734106428767,0.995716505822314,-0.132088753698978,-0.0726174504644095,-1,-1.56804037713003,0.0288852952674565,0.995736036420481,-0.710347425156371,0.00252682671965032
1081,1993,4.86511362515963,21.1726143665803,34.7308529940518,0.420581755170133,56.8089828491211,216.696072798509,0,0.908759713172913,147.184234619141,9.3851695950143,4.21678924560547,58.3687438964844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390456972987176,0.0246621515141126,-0.0128983554599499,0.498926827992556,-0.026694423359542,-0.0783036628204558,NA,-0.175205605447223,-0.590568895571631,0.498931731576294,-0.132459080401022,0.38874928195992
1082,1994,6.23129580571101,21.6822088926266,34.2770285172896,0.560574927018024,64.2779998779297,198.286434467022,0,-10.6244640350342,106.994316101074,12.5091003375128,3.96105003356934,79.2380142211914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280811978056639,0.0240685688230702,-0.0130668969414593,0.332856026508476,0.1314759859131,-0.0849560312456817,NA,-12.6911697129917,-0.273058582816722,0.332858208993689,-0.0606478524632579,0.357541878264816
1083,1995,7.5974779862624,22.191803418673,33.8232040405273,0.700568098865915,64.0570831298828,179.876796135536,0,-9.39533424377441,124.913604736328,15.6330310800113,4.51888561248779,92.7511215209961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219245277892163,0.0235028879469774,-0.0132399013681521,0.249731418764275,-0.00343689518134382,-0.0928436601372667,NA,-0.115688639653418,0.167478883815904,0.249732647289615,0.140830227891817,0.170538187164599
1084,1996,8.96366016681378,22.7013979447194,33.3693795637651,0.840561270713806,69.1912460327148,161.467157804049,0,-3.52850842475891,84.7620239257812,18.7569618225098,5.15780591964722,62.5200805664062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179820485563984,0.022963186742073,-0.0134175483853769,0.199828071067628,0.0801498078272147,-0.10234582073396,NA,-0.624440351646139,-0.321434810045713,0.199828857661059,0.14138890911374,-0.325937201177092
1085,1997,10.3298423473652,23.2109924707657,32.9155550870028,0.712934195995331,60.820556640625,143.057519472562,0,-3.78153824806213,130.067291259766,19.4659538269043,4.96287441253662,71.0273208618164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152413428792114,0.0224477156555418,-0.0136000274112092,-0.151835540329016,-0.120979023677822,-0.114014754342973,NA,0.0717101372148519,0.534499593516718,0.0377988722855791,-0.0377934940064454,0.13607212624069
1086,1998,11.6960245279165,23.7205869968121,32.4617306102406,0.619065165519714,52.8334121704102,124.647881141076,0,-4.32853269577026,148.77018737793,19.2446136474609,4.78164768218994,60.2640571594238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132255859732443,0.021954878779449,-0.0137875383101606,-0.131665770842378,-0.131323107044368,-0.128686967307702,NA,0.144648661953489,0.143794000297979,-0.0113706310726701,-0.036516485262832,-0.151536951862967
1087,1999,13.0622067084679,24.2301815228584,32.0079061334783,0.598460018634796,54.3501205444336,106.238242809589,0,-6.9724006652832,120.287124633789,16.2539215087891,4.06093263626099,47.4451217651367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116807397016869,0.0214832173468071,-0.0139802921233991,-0.033284293855591,0.0287073711826791,-0.147693151002308,NA,0.61080004595933,-0.191456791485941,-0.15540411428662,-0.150725250756843,-0.212712784344665
1088,2000,14.4283888890193,24.7397760489048,31.5540816567161,0.597119510173798,63.4202499389648,87.8286044781024,0,-7.65069246292114,83.0395736694336,15.339017868042,2.98832035064697,35.5758934020996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104590457879197,0.0210313953102506,-0.0141785118610924,-0.00223992985205013,0.166883335375789,-0.173286359456098,NA,0.0972823895527508,-0.309655344059097,-0.0562881788405555,-0.264129544045231,-0.250167518207504
